SMILES,Y_ld50_zhu,source
Cc1nc(N)cc(SCc2ccc[n+]([O-])c2)n1,2.053,tdc
CCCCCCCC1CCC(=O)O1,0.998,tdc
CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,1.385,tdc
Cc1ccc(C#N)cc1,1.489,tdc
CCOc1ccc(Cl)cc1C(CN1CCCCC1)C(C)CC,2.862,tdc
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,2.58,tdc
O=C1CC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1.689,tdc
C=CC1OCCO1,3.073,tdc
Cc1ccc(C=O)cc1,1.876,tdc
C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,2.5540000000000003,tdc
COC(=O)c1ccc(N=NN(C)C)cc1,3.6,tdc
C#CC(C)(CCC=C(C)C)OC(C)=O,1.305,tdc
CC1CCCC2N(C)C=C(C(N)=O)C(=O)N12,2.781,tdc
Nc1nncs1,2.602,tdc
OCC1CCC(CO)CC1,1.654,tdc
CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,3.128,tdc
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,3.085,tdc
O=Nc1ccc(N=O)cc1,2.125,tdc
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2.145,tdc
CC(C)CNC(=S)NCC(C)C,2.372,tdc
CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1,1.6269999999999998,tdc
C#CC(O)CCC,2.891,tdc
O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.383,tdc
Cc1cccc(N2CC(CO)OC2=O)c1,2.228,tdc
CCOC(=O)CC,1.068,tdc
O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,2.128,tdc
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,2.39,tdc
Cc1cccc2[nH]nnc12,2.295,tdc
CCOC(=O)CCl,2.833,tdc
O=C1OC(=O)c2ccc(Cl)c3cccc1c23,1.828,tdc
COc1ccc(C=CC(=O)OCCC(C)C)cc1,1.413,tdc
CC[Si](N(C)C)(N(C)C)N(C)C,2.245,tdc
CCC(C)OC(C)=O,1.56,tdc
CCCCOC(=O)C1CCC(C(=O)OCCCC)C1,1.619,tdc
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1.889,tdc
CC(C)OC(=O)OOC(=O)OC(C)C,1.984,tdc
ClC1=C(Cl)C2C(C1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.159,tdc
COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,2.481,tdc
O=C(O)C1CCC(C(=O)O)C1,1.6869999999999998,tdc
CC(=O)OCC=C(C)CCC=C(C)C,1.491,tdc
CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],4.066,tdc
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,1.764,tdc
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,1.941,tdc
CC(C)=CCCC(C)CC=O,1.804,tdc
Cc1ccccc1C(=O)N=C1NCCS1,2.383,tdc
NCCNCCNCCNCCNCCN,2.162,tdc
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21,2.468,tdc
C=COC(=O)CCCCC(=O)OC=C,1.491,tdc
CCCC(=O)OCC=C(C)CCC=C(C)C,1.3230000000000002,tdc
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.807,tdc
Nc1ccc2cc(S(=O)(=O)O)ccc2c1CS(=O)(=O)O,1.538,tdc
CC=CC=CC(=O)NO,1.713,tdc
CCCC(=O)OC(=O)CCC,1.255,tdc
CCOP(=S)(Oc1cnn(C)c(=O)c1)OC(C)C,4.466,tdc
CCOC(=O)C1=CNC2CCCC(C)N2C1=O,1.979,tdc
Cc1ccc(S(=O)(=O)N=C=O)cc1,1.946,tdc
CCCCCCCC(=O)OCC,0.8220000000000001,tdc
COP(N)(=S)SC,2.798,tdc
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.545,tdc
C=CN(C(C)=O)c1ccccc1,1.816,tdc
CC(C)Cc1cccc2c(CC(=O)O)cccc12,2.6060000000000003,tdc
CCCOC(=O)CC,1.051,tdc
CCCOCC(C)OCC(C)O,2.073,tdc
Cc1ccc(CNC2=NCCS2)cc1,3.013,tdc
CCCCOC(=S)SC(=S)OCCCC,2.279,tdc
CCCCOCC(C)OCC(C)O,2.109,tdc
Oc1ccc(Cl)cc1,2.283,tdc
CC(C)SSC(Cl)C(Cl)Cl,3.0780000000000003,tdc
Cc1ccccc1CNC1=NCCS1,3.1,tdc
CC(=O)OCC1CC2OC2CC1C,1.281,tdc
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.071,tdc
O=[N+]([O-])C1(Br)COCOC1,2.668,tdc
ClCC1CO1,3.012,tdc
FC(F)(F)c1cccc(CNC2=NCCS2)c1,3.716,tdc
C=CCOCC1CO1,1.853,tdc
C1CCC(CNC2=NCCS2)CC1,3.5980000000000003,tdc
COc1ccc(-c2cc(C)[nH]c2-c2ccc(OC)cc2)cc1,2.212,tdc
NCCN(CCN)CCN,2.774,tdc
C=CCBr,3.004,tdc
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,1.663,tdc
CCOc1c(OP(=S)(OCC)OC(C)C)cnn(C)c1=O,4.573,tdc
CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.723,tdc
C#CCBr,3.3510000000000004,tdc
CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2,2.174,tdc
CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,2.115,tdc
O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,3.701,tdc
CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1,2.571,tdc
Cc1cc2c(cc1C)C(=O)c1[nH]nnc1C2=O,2.365,tdc
CCCN,2.2030000000000003,tdc
CNC(=O)C(Cl)C(C)=O,2.33,tdc
CC1(c2ccccc2)OC(C(=O)O)=CC1=O,1.862,tdc
CCOC(=O)C1=CN(C)C2CCCC(C)N2C1=O,2.824,tdc
C=COC,1.074,tdc
Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,2.9210000000000003,tdc
[O-][n+]1c2c([n+]([O-])c3ccccc31)CCCC2,2.2030000000000003,tdc
CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,2.553,tdc
COC=O,2.102,tdc
COc1ccc(C(=O)N2CCCC2=O)cc1,1.6880000000000002,tdc
CC(C)(C)CC(C)(C)N,2.773,tdc
CCCCCCC(=O)NO,1.6569999999999998,tdc
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.254,tdc
CC(C)(C)OC(=O)CCl,2.5980000000000003,tdc
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.987,tdc
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2.563,tdc
CC(CO)Oc1ccccc1,1.731,tdc
Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,2.26,tdc
CCCCOP(=O)(O)OCCCC,1.817,tdc
CCOP(=S)(Oc1cnn(CC)c(=O)c1OC)OC(C)C,4.97,tdc
CC(=O)OOC(C)(C)C,2.292,tdc
CC(O)COC(=O)CBr,2.472,tdc
CCCCCCCCCC(=O)NP(=O)(OC)SC,3.373,tdc
CCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.218999999999999,tdc
CCCC(=O)NP(=O)(OC)SC,3.228,tdc
CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.624,tdc
CN(C)CCN,1.89,tdc
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,2.679,tdc
CC(C)NC(C)C,2.119,tdc
CCCCCC(=O)NP(=O)(OC)SC,3.981,tdc
CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCC(C)(C)CO1,2.716,tdc
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,4.238,tdc
CCOP(=O)(NC(C)=O)SC,2.596,tdc
CSC(C)=NOC(=O)N(C)SN(C1CCCCC1)P1(=S)OCC(C)(C)CO1,1.755,tdc
O=[N+]([O-])c1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.3580000000000005,tdc
Nc1cccc(N)c1,2.587,tdc
COC(=O)CC(=O)OC,1.394,tdc
COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.351,tdc
CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCCCO1,2.81,tdc
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Cl)c2[nH]1,4.9510000000000005,tdc
CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.98,tdc
O=C(OC1CCCCC1)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.643,tdc
COCC(C)OC(C)=O,1.19,tdc
FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,4.28,tdc
Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2,3.304,tdc
Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.22,tdc
CC1CNCCN1,1.693,tdc
Cc1c(O)c(=O)ccn1C,1.842,tdc
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.422,tdc
Cc1ccc2c(c1)CC(=O)c1cc(CC(=O)O)ccc1O2,2.937,tdc
C=CCOC(=O)CCCCCCC,2.51,tdc
C#CCOc1ccc(N)cc1C(=O)NCCCC,2.455,tdc
C=C(C)C(=O)OCCN=C=O,2.365,tdc
CC(C(=O)OCCOCCO)c1ccc2c(c1)C(=O)Cc1ccccc1O2,3.154,tdc
CCCCBr,1.696,tdc
Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,3.43,tdc
Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)OCCOCCO)ccc1O2,3.244,tdc
CCCCC,2.256,tdc
CCCCCCCCCCCCNCC(C)N,2.937,tdc
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.422,tdc
CC1CN(C(=O)Cn2c(=O)sc3ccccc32)CC(C)O1,2.282,tdc
CCCCC(CC)COC(N)=O,1.74,tdc
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,4.981,tdc
N#CCC#N,3.674,tdc
C1CCSC1,1.702,tdc
C=C(C)C1CC=C(C=NO)CC1,1.82,tdc
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.445,tdc
O=P(Oc1ccccc1)(Oc1ccccc1)OC1CCCCC1,2.131,tdc
C=CCOC(=O)OC(=C)C(=O)OCC=C,2.736,tdc
CC(C)CNC(=O)N1CCNC1=O,1.724,tdc
O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,4.634,tdc
O=C(O)C=CC(=O)O,2.215,tdc
CCCCCC(=O)NO,1.6130000000000002,tdc
CCCCNCCC[Si](OC)(OC)OC,1.265,tdc
O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,1.808,tdc
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,2.212,tdc
CCCCCCCCCCc1ccccc1S(=O)(=O)O,2.109,tdc
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,2.396,tdc
NCCCCN,2.28,tdc
CCCc1ccc(C)cc1O,2.313,tdc
COc1c(OP(=S)(Oc2cnn(C)c(=O)c2OC)OC(C)C)cnn(C)c1=O,3.636,tdc
O=C(O)C(O)(c1ccccc1)C1CCCCC1,1.944,tdc
OCCCCO,1.7719999999999998,tdc
CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,2.425,tdc
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,2.957,tdc
OCC=CCO,1.848,tdc
O=C(NO)Nc1ccc(Cl)c(Cl)c1,2.077,tdc
CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl,2.3480000000000003,tdc
COC(=O)c1ccc(NC(C)=O)o1,2.184,tdc
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,2.96,tdc
OCC#CCO,2.914,tdc
CC1COC(C(Cl)(Cl)Cl)O1,2.733,tdc
CCCN(CCC)C(=O)C(CCC(=O)OCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1,3.083,tdc
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,2.307,tdc
CCSSCC,1.78,tdc
C1=CCCCC1,1.625,tdc
CC1(C)OCC(CCl)O1,3.117,tdc
CCCN(CCC)C(=O)C(CCC(=O)NCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1,3.2960000000000003,tdc
CCOP(=S)(OCC)SC=C(C)SC,5.037,tdc
CC(=O)CCC=C(C)C,1.557,tdc
ClCC1COC(C(Cl)(Cl)Cl)O1,2.38,tdc
COCCOCc1ccccc1,1.861,tdc
CCCCCCCCC=CCCCCCCCC(=O)OCCOC,1.483,tdc
COC(C=Cc1ccccc1)OC,1.683,tdc
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,2.194,tdc
N#Cc1ccc([N+](=O)[O-])cc1C#N,2.309,tdc
CCCCCCC(C)=O,1.618,tdc
C=CC(=O)OCCC[Si](OC)(OC)OC,2.347,tdc
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,4.122,tdc
O=C1c2ccccc2C(=O)c2c(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)ccc(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)c21,1.934,tdc
CC(C)NC1Cc2ccccc2Cc2ccccc21,2.701,tdc
Cc1cccc(C)c1Nc1ncccc1C(=O)O,5.023,tdc
CN(C)CCCCCCN(C)C,2.857,tdc
OCC1OC(N2CCN(C3OC(CO)C(O)C(O)C3O)CC2)C(O)C(O)C1O,1.136,tdc
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.907,tdc
O=C(Cl)CCCCCCCCC(=O)Cl,2.777,tdc
O=C1OC(OC2OC(=O)C(Cl)=C2Cl)C(Cl)=C1Cl,2.204,tdc
CN(c1ccc2c(O)c(N=Nc3ccc4c(S(=O)(=O)O)cccc4c3S(=O)(=O)O)c(S(=O)(=O)O)cc2c1)c1nc(Cl)nc(Cl)n1,1.925,tdc
O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,2.891,tdc
COP(=S)(OC)SCc1nnc(C)o1,3.5010000000000003,tdc
O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],2.381,tdc
O=S(=O)(O)c1ccc2cc(Nc3cccc4c(O)c(S(=O)(=O)O)ccc34)ccc2c1O,1.6230000000000002,tdc
CC=CC=CCO,1.722,tdc
Cc1cc(Cl)cc(Sc2cc(Cl)cc(C)c2O)c1O,5.385,tdc
CCc1ccccc1C=CC(O)=S,2.33,tdc
CCOP(=S)(OCC)SCc1nnc(C)o1,4.703,tdc
N#CCCC1(CCC#N)c2ccccc2-c2ccccc21,2.097,tdc
O=[N+]([O-])c1ccc(O)c(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(Nc4nc(Cl)nc(Cl)n4)c3c2O)c1,1.841,tdc
C=CCOCCO,1.525,tdc
CC(C)(O)CCCC1=CCC(C=O)CC1,1.813,tdc
Cc1ccc(N=CNSN(Cc2ccccc2)Cc2ccccc2)c(C)c1,2.5540000000000003,tdc
COCCOCCOC,1.395,tdc
O=C1CCC2CCCCC2O1,1.597,tdc
c1coc(COCc2ccco2)c1,2.929,tdc
Cc1cc(Cl)cc(O)c1O,2.05,tdc
NC(=O)c1cc(C(=O)CBr)ccc1O,2.509,tdc
NCCNCCNCCNCCN,1.676,tdc
CC(C)COCCO,2.47,tdc
CCCCCCCCCCCCCCCCCC(=O)Cl,1.606,tdc
C#CCN(C)C1CCc2ccccc21,2.87,tdc
O=NN1CCSC1,1.7819999999999998,tdc
C#CCON=C1CC2CCC1(C)C2(C)C,2.166,tdc
CCCCCCCCCCCCCCCCCCO,1.131,tdc
COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.507,tdc
COC1CCC=CO1,1.908,tdc
CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,2.032,tdc
CCOC(=O)CC(=O)NP(=O)(OC)SC,3.31,tdc
COC(=O)C(c1ccccc1)C1CCCCN1,2.803,tdc
COP(=S)(OC)SC(C)CSCC1CC2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,2.763,tdc
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.2030000000000003,tdc
C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,2.075,tdc
COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC,2.234,tdc
O=C1CCCCCCCC(=O)OCCO1,1.367,tdc
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,5.827000000000001,tdc
CCC(C)(N)C#N,3.123,tdc
CCCCCCCCC(CC=CCl)CCCN,2.294,tdc
O=CC(Br)(Br)Br,3.448,tdc
CC(C)=CC(N)=O,1.445,tdc
CC(C)CN(CC(=O)NN=Cc1ccc([N+](=O)[O-])o1)CC(C)C,2.557,tdc
CC1(C)SCN(C(=O)C2(Oc3ccc(Cl)cc3)CCCCC2)C1C(=O)O,1.961,tdc
c1ccc2c(OCCN3CCCC3)ccnc2c1,2.937,tdc
C=C(C)C(=O)OCCC#N,1.278,tdc
CCCC1=NN(c2ccccc2)C(=O)C1C=O,2.479,tdc
O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.207,tdc
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,2.325,tdc
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.49,tdc
COC(=O)OC(=O)OC,2.712,tdc
O=CC(O)C1OC(=O)C(O)C1O,1.216,tdc
CC(C)CCCCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,2.98,tdc
CC(N)C1CCC(c2ccccc2)CC1,2.469,tdc
CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,2.739,tdc
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.4360000000000004,tdc
CC(C#N)CCC#N,2.432,tdc
CC(CN1C(=O)N(CC2CO2)C(C)(C)C1=O)OCC1CO1,2.219,tdc
CC(N)(CO)CO,0.7909999999999999,tdc
Nc1ccccc1SCc1ncon1,3.417,tdc
CC(C)CON=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,3.954,tdc
CC(=CCCC1(C)C2CC3C(C2)C31C)CO,1.763,tdc
CCC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,2.24,tdc
O=C(Cl)C1C2C=CC(C2)C1C(=O)Cl,1.948,tdc
CC(C)(C)NCCO,1.859,tdc
CCCOP(=O)(SCCC)SCCC,3.298,tdc
CCOP(=S)(OCC)SC(CC(=O)OCSC)C(=O)OCSC,5.058,tdc
OCC(CO)(CO)CO,0.8440000000000001,tdc
C=CC(C)(CCC=C(C)C)OC(C)=O,1.149,tdc
COC(=O)C1CCCCC1,1.564,tdc
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,2.547,tdc
O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.59,tdc
CC(=O)OC(C(Cl)(Cl)Cl)P(=O)(Oc1ccccc1)Oc1ccccc1,2.111,tdc
CC(C)OP(OC(C)C)OC(C)C,3.096,tdc
CCCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.8,tdc
CCN(CC)C(=O)c1cc(=O)c2ccccc2o1,1.788,tdc
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.608,tdc
CCC(C)C(=O)O,1.766,tdc
CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]cc(c34)CC21,2.508,tdc
COCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.801,tdc
CCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.205,tdc
CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC,2.372,tdc
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,2.099,tdc
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21,2.194,tdc
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.27,tdc
CC(=O)c1cccc(Oc2ccccc2)c1,1.7080000000000002,tdc
CC(=O)CC(c1ccco1)c1c(O)c2ccccc2oc1=O,4.077,tdc
Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,2.986,tdc
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,2.846,tdc
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1.242,tdc
NC(=O)C(c1ccccc1)c1ccccc1,2.547,tdc
Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,0.7340000000000001,tdc
CC(=O)NC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.594,tdc
CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,2.94,tdc
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,1.641,tdc
N#CC(=NOCC1OCCO1)c1ccccc1,1.6669999999999998,tdc
CC(=O)C=Cc1ccc(-c2ccccc2)cc1,1.999,tdc
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.92,tdc
O=P(CCn1c(Cc2ccccc2)nc2ccccc21)(OCCCl)OCCCl,1.852,tdc
OCCN1CN(CCO)CN(CCO)C1,2.458,tdc
CC(=O)OCC12CC(O)C(C)=CC1OC1C(O)C(O)C2(C)C12CO2,3.973,tdc
O=C1CCCCC(=O)N1,0.75,tdc
O=C(O)CSc1nc(-c2ccccc2)ns1,2.7030000000000003,tdc
O=C(Oc1ccccc1)c1ccccc1O,1.854,tdc
CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)N1CCOCC1)c2Cl,2.537,tdc
CNC(=O)ON=CC1(C)SC(C)C(C)S1,4.997,tdc
Nc1ccccc1C(=O)O,1.404,tdc
O=C(O)c1ccccc1C(=O)Nc1ccccc1,1.436,tdc
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.555,tdc
CCSC(=S)N(CC)CC,2.396,tdc
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,2.987,tdc
O=C(CN1CCN(c2ccccc2)CC1)NN=Cc1ccc([N+](=O)[O-])o1,2.854,tdc
CCCCCN(CCCCC)CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,2.644,tdc
CN(C)C(=O)C=Cc1ccc2c(c1)OCO2,3.472,tdc
NC(=O)C(O)(c1ccccc1)c1ccccc1,2.166,tdc
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,1.246,tdc
CC(C)CNCC(=O)NN=Cc1ccc([N+](=O)[O-])o1,2.93,tdc
Cc1ccc(N)cc1[N+](=O)[O-],1.346,tdc
CCCCOC(=O)C(Cl)(Cl)C(Cl)=C(Cl)Cl,2.177,tdc
COP(=S)(OC)SCCSC,3.491,tdc
CC=CC#N,2.127,tdc
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2.9560000000000004,tdc
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,3.169,tdc
CCCN(CCC)CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,3.2960000000000003,tdc
Brc1ccc2[nH]cc(CC3CCNCC3)c2c1,4.069,tdc
CC(=NO)C(=O)c1ccccc1,1.585,tdc
CCOC(C1=NCCCCN1)c1ccc(Cl)cc1,2.858,tdc
C=CC(=O)OCCSC,2.0580000000000003,tdc
CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,3.3110000000000004,tdc
CCOC(CC)(C1=NCC(C)(C)CN1)c1ccc(Cl)cc1,3.726,tdc
O=C1C=CC(=O)N1CCCCCCN1C(=O)C=CC1=O,2.701,tdc
O=Cc1ccccc1C(=O)O,1.301,tdc
CCOC(C1=NCC(C)(C)CN1)c1cccc(Cl)c1,3.471,tdc
COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1,2.685,tdc
FC(F)=C(F)CCSc1ncccn1,2.459,tdc
Nc1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,1.45,tdc
C1=CCCC=CCCC=CCC1,1.96,tdc
CC(C)=Cc1ccc(C(C)C(=O)O)cc1,2.198,tdc
CCCCCCC1=CC(=O)CC(c2ccc3c(c2)OCO3)C1,1.7619999999999998,tdc
CCOC(C1=NCC(C)(C)CN1)c1ccc(OC)c(F)c1,2.964,tdc
Cc1cc(C(=O)c2ccccc2)ccc1N,2.48,tdc
CCOC(C1=NCC(C)(CC)CN1)c1cccc(F)c1,3.227,tdc
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,2.01,tdc
c1ccc2c(c1)Sc1ccccc1N2CCCN1CCOCC1,2.514,tdc
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,3.0610000000000004,tdc
CCOC(C1=NCCCCN1)c1ccccc1,2.792,tdc
COc1cc2ccc(=O)oc2cc1OC,2.849,tdc
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,1.914,tdc
CCc1occc(=O)c1O,2.086,tdc
CCN(CC)c1ccc(C=O)cc1,1.442,tdc
