InChIKey,SMILES,Corrosion_Eye_target
WSGURAYTCUVDQL-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2[nH]ncc2c1,1
PYGSKMBEVAICCR-UHFFFAOYSA-N,C=CCCC=C,1
NHTMVDHEPJAVLT-UHFFFAOYSA-N,CC(C)CC(C)(C)C,1
BLHCMGRVFXRYRN-UHFFFAOYSA-N,O=C(O)c1ccc(O)nc1,1
VDEUYMSGMPQMIK-UHFFFAOYSA-N,O=C(NO)c1ccccc1,1
AHXGXXJEEHFHDK-UHFFFAOYSA-N,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,1
YPRFCQAWSNWRLM-UHFFFAOYSA-N,N#CCc1ccccc1[N+](=O)[O-],1
URFPRAHGGBYNPW-UHFFFAOYSA-N,CCc1ccc(Br)cc1,1
RXOHFPCZGPKIRD-UHFFFAOYSA-N,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,1
FCSSPCOFDUKHPV-UHFFFAOYSA-N,C=CCSSCCC,1
FFNVQNRYTPFDDP-UHFFFAOYSA-N,N#Cc1ccccn1,1
XIKIUQUXDNHBFR-UHFFFAOYSA-N,O=C(O)c1ccccc1C(=O)OCc1ccccc1,1
SODJJEXAWOSSON-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,1
CDGNLUSBENXDGG-UHFFFAOYSA-N,COc1ccc(N)c(C)c1,1
BBNQQADTFFCFGB-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,1
RUETVLNXAGWCDS-UHFFFAOYSA-N,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,1
HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=Cc1ccco1,1
OBENDWOJIFFDLZ-UHFFFAOYSA-N,Cc1cc(C)n(CO)n1,1
SHZIWNPUGXLXDT-UHFFFAOYSA-N,CCCCCC(=O)OCC,1
BUDQDWGNQVEFAC-UHFFFAOYSA-N,C1=COCCC1,1
JWYVGKFDLWWQJX-UHFFFAOYSA-N,C=CN1CCCCCC1=O,1
NJYZCEFQAIUHSD-UHFFFAOYSA-N,Cc1nc(N)nc(N)n1,1
RUKISNQKOIKZGT-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1Nc1ccccc1,1
LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1-c1ccccc1,1
QNODIIQQMGDSEF-UHFFFAOYSA-N,O=C(c1ccccc1)C1(O)CCCCC1,1
OSASVXMJTNOKOY-UHFFFAOYSA-N,CC(C)(O)C(Cl)(Cl)Cl,1
AXNUJYHFQHQZBE-UHFFFAOYSA-N,Cc1cccc(N)c1N,1
LVNLBBGBASVLLI-UHFFFAOYSA-N,CCO[Si](CCCNC(N)=O)(OCC)OCC,1
XNIOWJUQPMKCIJ-UHFFFAOYSA-N,OCCNCc1ccccc1,1
MIWUTEVJIISHCP-UHFFFAOYSA-N,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,1
GFGSZUNNBQXGMK-UHFFFAOYSA-N,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,1
NKCQEIXYLHACJC-UHFFFAOYSA-N,CC(C)c1ccc2ncccc2c1,1
NLDGJRWPPOSWLC-UHFFFAOYSA-N,C=CCCCCCCC=C,1
JGOAIQNSOGZNBX-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,0
UCJGJABZCDBEDK-UHFFFAOYSA-N,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0
TZWKUQDQKPYNLL-UHFFFAOYSA-N,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,0
UZCGKGPEKUCDTF-UHFFFAOYSA-N,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,1
ZARYBZGMUVAJMK-UHFFFAOYSA-N,Nc1cc(Cl)c([N+](=O)[O-])cc1O,1
YCTAOQGPWNTYJE-UHFFFAOYSA-N,Nc1cc(Cl)cc(S(=O)(=O)O)c1O,1
ZMCBYSBVJIMENC-UHFFFAOYSA-N,CCOC(=O)c1cccc(N)c1,1
PIAOLBVUVDXHHL-UHFFFAOYSA-N,O=[N+]([O-])C=Cc1ccccc1,1
PKJBWOWQJHHAHG-UHFFFAOYSA-N,Brc1ccc(-c2ccccc2)cc1,1
NDACNGSDAFKTGE-UHFFFAOYSA-N,Oc1cccc(Nc2ccccc2)c1,1
BTUDGPVTCYNYLK-UHFFFAOYSA-N,CC(C)(CCC(=O)O)C(=O)O,1
GOHPTLYPQCTZSE-UHFFFAOYSA-N,CC(C)(CC(=O)O)C(=O)O,1
OZCMOJQQLBXBKI-UHFFFAOYSA-N,C=COCC(C)C,1
AQYCMVICBNBXNA-UHFFFAOYSA-N,CC(CCC(=O)O)C(=O)O,1
TVIDDXQYHWJXFK-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCC(=O)O,1
FQNKTJPBXAZUGC-UHFFFAOYSA-N,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,1
SLUKQUGVTITNSY-UHFFFAOYSA-N,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1
DPVIABCMTHHTGB-UHFFFAOYSA-N,Clc1cc(Cl)nc(Cl)n1,1
OLFNXLXEGXRUOI-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,1
VMKOFRJSULQZRM-UHFFFAOYSA-N,CCCCCCCCBr,1
GDFCSMCGLZFNFY-UHFFFAOYSA-N,C=C(C)C(=O)NCCCN(C)C,1
LVLNPXCISNPHLE-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2O)cc1,1
ZXLYYQUMYFHCLQ-UHFFFAOYSA-N,CN1C(=O)c2ccccc2C1=O,1
LPEKGGXMPWTOCB-UHFFFAOYSA-N,COC(=O)C(C)O,1
MQCPOLNSJCWPGT-UHFFFAOYSA-N,Oc1ccccc1Cc1ccccc1O,1
HTVITOHKHWFJKO-UHFFFAOYSA-N,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1
HNTGIJLWHDPAFN-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCBr,1
YWFPGFJLYRKYJZ-UHFFFAOYSA-N,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,1
CMEWLCATCRTSGF-UHFFFAOYSA-N,CN(C)c1ccc(N=O)cc1,1
VKOUCJUTMGHNOR-UHFFFAOYSA-N,CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,1
ANOOTOPTCJRUPK-UHFFFAOYSA-N,CCCCCCI,1
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1
KJRCEJOSASVSRA-UHFFFAOYSA-N,CC(C)S,1
AAMHBRRZYSORSH-UHFFFAOYSA-N,CCCCCCCCC1CO1,1
DSZTYVZOIUIIGA-UHFFFAOYSA-N,CCCCCCCCCCCCCCC1CO1,1
QMKYBPDZANOJGF-UHFFFAOYSA-N,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,1
UJMDYLWCYJJYMO-UHFFFAOYSA-N,O=C(O)c1cccc(C(=O)O)c1C(=O)O,1
BSMGLVDZZMBWQB-UHFFFAOYSA-N,CC(C)C(=O)c1ccccc1,1
XIIIHRLCKLSYNH-UHFFFAOYSA-N,CCCCCCOc1ccc(O)cc1,1
RYBJORHCUPVNMB-UHFFFAOYSA-N,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0
NGCJVMZXRCLPRQ-UHFFFAOYSA-N,C=C(C#N)CCC#N,1
WJGPNUBJBMCRQH-UHFFFAOYSA-N,CC1(C)Cc2cccc(O)c2O1,1
ADCUEPOHPCPMCE-UHFFFAOYSA-N,N#Cc1ccc(C(=O)O)cc1,1
BFZOTKYPSZSDEV-UHFFFAOYSA-N,CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1
KQSABULTKYLFEV-UHFFFAOYSA-N,Nc1cccc2c(N)cccc12,1
ALVPFGSHPUPROW-UHFFFAOYSA-N,CCCSSCCC,1
SMZHKGXSEAGRTI-UHFFFAOYSA-N,CC(=O)C(Cl)(Cl)Cl,1
ULUIMLJNTCECJU-UHFFFAOYSA-N,Nc1cc(S(=O)(=O)O)ccc1O,1
DJKGDNKYTKCJKD-UHFFFAOYSA-N,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1
TXJUTRJFNRYTHH-UHFFFAOYSA-N,O=c1[nH]c2ccccc2c(=O)o1,1
HJSPWKGEPDZNLK-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2)cc1,1
UXOXUHMFQZEAFR-UHFFFAOYSA-N,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,1
BSYVTEYKTMYBMK-UHFFFAOYSA-N,OCC1CCCO1,1
CHIHQLCVLOXUJW-UHFFFAOYSA-N,O=C(OC(=O)c1ccccc1)c1ccccc1,1
FVFVNNKYKYZTJU-UHFFFAOYSA-N,Nc1nc(N)nc(Cl)n1,1
AMKVXSZCKVJAGH-UHFFFAOYSA-N,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0
MEZZCSHVIGVWFI-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccccc2O)c(O)c1,1
YIYBRXKMQFDHSM-UHFFFAOYSA-N,O=C(c1ccccc1O)c1ccccc1O,1
NVVZEKTVIXIUKW-UHFFFAOYSA-N,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1
XYXJKPCGSGVSBO-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,1
MQAHXEQUBNDFGI-UHFFFAOYSA-N,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,1
BODRLKRKPXBDBN-UHFFFAOYSA-N,CC(CCO)CC(C)(C)C,1
DGRVQOKCSKDWIH-UHFFFAOYSA-N,FC(F)(F)c1ccccc1Cl,1
YTCGOUNVIAWCMG-UHFFFAOYSA-N,FC(F)(F)c1cccc(Cl)c1,1
JDUYPUMQALQRCN-UHFFFAOYSA-N,Brc1ccc(Oc2ccccc2)cc1,1
CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,1
CULUWZNBISUWAS-UHFFFAOYSA-N,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0
UTGSRNVBAFCOEU-UHFFFAOYSA-N,Cc1cc(Cl)c(C)cc1Cl,1
VDYWHVQKENANGY-UHFFFAOYSA-N,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,1
YPACMOORZSDQDQ-UHFFFAOYSA-N,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,1
IVQOFBKHQCTVQV-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0
RXNYJUSEXLAVNQ-UHFFFAOYSA-N,O=C(c1ccc(O)cc1)c1ccc(O)cc1,1
YCLSOMLVSHPPFV-UHFFFAOYSA-N,O=C(O)CCSSCCC(=O)O,1
PKXHXOTZMFCXSH-UHFFFAOYSA-N,C=CC(C)(C)C,1
FOYHNROGBXVLLX-UHFFFAOYSA-N,CCc1cccc(CC)c1N,1
LUBJCRLGQSPQNN-UHFFFAOYSA-N,NC(=O)Nc1ccccc1,1
DXPOSRCHIDYWHW-UHFFFAOYSA-N,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,0
OQHHSGRZCKGLCY-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2cccnc12,1
UVCJGUGAGLDPAA-UHFFFAOYSA-N,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,1
FQXGHZNSUOHCLO-UHFFFAOYSA-N,CC1(C)C(O)C(C)(C)C1O,1
AOJOEFVRHOZDFN-UHFFFAOYSA-N,C=C(C)C(=O)OCc1ccccc1,1
NLMQHXUGJIAKTH-UHFFFAOYSA-N,Oc1cccc2[nH]ccc12,1
VFQXVTODMYMSMJ-UHFFFAOYSA-N,NC(=O)c1ccncc1,1
HCNHNBLSNVSJTJ-UHFFFAOYSA-N,CC(c1ccc(O)cc1)c1ccc(O)cc1,1
MBNSKHJDYXPONL-UHFFFAOYSA-N,CCCCCCCCCOC(=O)c1ccc(O)cc1,1
MGLZGLAFFOMWPB-UHFFFAOYSA-N,Nc1ccc(N)c(Cl)c1,1
BXIXXXYDDJVHDL-UHFFFAOYSA-N,Nc1ccc(Cl)cc1N,1
ZWUBBMDHSZDNTA-UHFFFAOYSA-N,Nc1ccc(Cl)c(N)c1,1
ISXSCDLOGDJUNJ-UHFFFAOYSA-N,C=CC(=O)OC(C)(C)C,1
KBSPJIWZDWBDGM-UHFFFAOYSA-N,Cc1ccc2ccc3cccc4ccc1c2c34,1
KDYVCOSVYOSHOL-UHFFFAOYSA-N,Cc1ccc2cccnc2c1,1
NYCBYBDDECLFPE-UHFFFAOYSA-N,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,1
OMQHDIHZSDEIFH-UHFFFAOYSA-N,CC(=O)C1CCOC1=O,1
UENRXLSRMCSUSN-UHFFFAOYSA-N,Nc1cc(N)cc(C(=O)O)c1,1
KGEXISHTCZHGFT-UHFFFAOYSA-N,Nc1cc(Cl)c(O)c(Cl)c1,1
KBPBOWBQRUXMFV-UHFFFAOYSA-N,CSc1cnccn1,1
CZFFBEXEKNGXKS-UHFFFAOYSA-N,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0
RIOQSEWOXXDEQQ-UHFFFAOYSA-N,c1ccc(P(c2ccccc2)c2ccccc2)cc1,1
OWEYKIWAZBBXJK-UHFFFAOYSA-N,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,1
NWHNXXMYEICZAT-UHFFFAOYSA-N,CN1C(C)(C)CC(O)CC1(C)C,1
DULCUDSUACXJJC-UHFFFAOYSA-N,CCOC(=O)Cc1ccccc1,1
RJGDLRCDCYRQOQ-UHFFFAOYSA-N,O=C1c2ccccc2Cc2ccccc21,1
DGFTWBUZRHAHTH-UHFFFAOYSA-N,CCCCCc1ccc(N)cc1,1
GRLQBYQELUWBIO-UHFFFAOYSA-N,Oc1cc(O)c(Cl)cc1Cl,1
WCGGWVOVFQNRRS-UHFFFAOYSA-N,NC(=O)C(Cl)Cl,1
ZAIDIVBQUMFXEC-UHFFFAOYSA-N,CC=C(Cl)Cl,1
MCIPQLOKVXSHTD-UHFFFAOYSA-N,C=CC(OCC)OCC,1
CMDKPGRTAQVGFQ-UHFFFAOYSA-N,CCOCCOC(=O)C=Cc1ccc(OC)cc1,1
LPYUENQFPVNPHY-UHFFFAOYSA-N,COc1cccc(O)c1O,1
IPAJDLMMTVZVPP-UHFFFAOYSA-N,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,1
BHKPHCKISVSDGV-UHFFFAOYSA-N,O=C(Oc1cccc2cccnc12)c1ccccc1,0
XCIXKGXIYUWCLL-UHFFFAOYSA-N,OC1CCCC1,1
FEIOASZZURHTHB-UHFFFAOYSA-N,COC(=O)c1ccc(C=O)cc1,1
CPHGOBGXZQKCKI-UHFFFAOYSA-N,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,1
RVMGXWBCQGAWBR-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2ccccc2o1,1
KGYNGVVNFRUOOZ-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,1
ISBHMJZRKAFTGE-UHFFFAOYSA-N,CCC=CC#N,1
UVKXJAUUKPDDNW-UHFFFAOYSA-N,CC=CCC#N,1
IZUKQUVSCNEFMJ-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1[N+](=O)[O-],1
AQIIVEISJBBUCR-UHFFFAOYSA-N,c1ccc(CCCc2ccncc2)cc1,1
ULQMPOIOSDXIGC-UHFFFAOYSA-N,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,1
FMUYQRFTLHAARI-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,1
BTFQKIATRPGRBS-UHFFFAOYSA-N,Cc1ccccc1C=O,1
UOQXIWFBQSVDPP-UHFFFAOYSA-N,O=Cc1ccc(F)cc1,1
DNXXUUPUQXSUFH-UHFFFAOYSA-N,CC(C)(CCl)c1ccccc1,1
VZUNGTLZRAYYDE-UHFFFAOYSA-N,CN(N=O)C(=N)N[N+](=O)[O-],1
PTBDIHRZYDMNKB-UHFFFAOYSA-N,CC(CO)(CO)C(=O)O,1
FRPHFZCDPYBUAU-UHFFFAOYSA-N,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br,1
RWNXXQFJBALKAX-UHFFFAOYSA-N,CCCOC(OCCC)OCCC,1
UOBSVARXACCLLH-UHFFFAOYSA-N,COC(=O)CCCCC(=O)O,1
SAPGBCWOQLHKKZ-UHFFFAOYSA-N,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,1
OGVPXEPSTZMAFF-UHFFFAOYSA-N,BrC(Br)C(Br)(Br)Br,1
KLTVSWGXIAYTHO-UHFFFAOYSA-N,C=CC(=O)CCCCC,1
BVUXDWXKPROUDO-UHFFFAOYSA-N,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0
ZBCATMYQYDCTIZ-UHFFFAOYSA-N,Cc1ccc(O)c(O)c1,1
LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,1
AUHZEENZYGFFBQ-UHFFFAOYSA-N,Cc1cc(C)cc(C)c1,1
IGJQUJNPMOYEJY-UHFFFAOYSA-N,CC(=O)c1ccc[nH]1,1
RLYCRLGLCUXUPO-UHFFFAOYSA-N,Cc1c(N)cccc1N,1
HBZVNWNSRNTWPS-UHFFFAOYSA-N,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,1
MQHNKCZKNAJROC-UHFFFAOYSA-N,CCCOC(=O)c1ccccc1C(=O)OCCC,1
YCBJOQUNPLTBGG-UHFFFAOYSA-N,CCOC(=O)c1ccc(I)cc1,1
YURDCJXYOLERLO-UHFFFAOYSA-N,CC(C)CC=C(C=O)c1ccccc1,1
ANYWGXDASKQYAD-UHFFFAOYSA-N,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,1
JRLTTZUODKEYDH-UHFFFAOYSA-N,Cc1cccc2cccnc12,1
SIQZJFKTROUNPI-UHFFFAOYSA-N,CC1(C)C(=O)NC(=O)N1CO,1
UEALKTCRMBVTFN-UHFFFAOYSA-N,Nc1cc([N+](=O)[O-])ccc1C(=O)O,1
IBVAQQYNSHJXBV-UHFFFAOYSA-N,NNC(=O)CCCCC(=O)NN,1
VYZCFAPUHSSYCC-UHFFFAOYSA-N,Cc1cc(N)c(S(=O)(=O)O)cc1Cl,1
FWAJPSIPOULHHH-UHFFFAOYSA-N,Brc1ccc(Br)c(Br)c1,1
FYOWZTWVYZOZSI-UHFFFAOYSA-N,N=C(N)S(=O)O,1
JZHGRUMIRATHIU-UHFFFAOYSA-N,C=Cc1cccc(C)c1,1
FHESUNXRPBHDQM-UHFFFAOYSA-N,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,1
FWDBOZPQNFPOLF-UHFFFAOYSA-N,C=C[Si](OCC)(OCC)OCC,1
CUHVIMMYOGQXCV-UHFFFAOYSA-N,Cc1cccc(C(C)c2c[nH]cn2)c1C,0
HEWZVZIVELJPQZ-UHFFFAOYSA-N,COC(C)(C)OC,1
SLAMLWHELXOEJZ-UHFFFAOYSA-N,O=C(O)c1ccccc1[N+](=O)[O-],1
BOPPSUHPZARXTH-UHFFFAOYSA-N,CC(C=O)Cc1ccc2c(c1)OCO2,1
USYQKCQEVBFJRP-UHFFFAOYSA-N,Brc1cccc(-c2ccccc2)c1,1
BRBKOPJOKNSWSG-UHFFFAOYSA-N,N=C(N)NS(=O)(=O)c1ccc(N)cc1,1
MPGABYXKKCLIRW-UHFFFAOYSA-N,CCCCCCCCCCC1CO1,1
VARKIGWTYBUWNT-UHFFFAOYSA-N,OCCN1CCN(CCO)CC1,1
IOAOAKDONABGPZ-UHFFFAOYSA-N,CCC(N)(CO)CO,1
XTXCFTMJPRXBBC-UHFFFAOYSA-N,COC(=O)CC(=O)C(C)(C)C,1
ZSBDGXGICLIJGD-UHFFFAOYSA-N,Oc1ccc(Oc2ccccc2)cc1,1
ZLHNYIHIHQEHJQ-UHFFFAOYSA-N,CC(=O)NNC(C)=O,1
HCIBTBXNLVOFER-UHFFFAOYSA-N,O=c1c(-c2ccccc2)c1-c1ccccc1,0
FJCFFCXMEXZEIM-UHFFFAOYSA-N,O=C(O)c1ccc[n+]([O-])c1,1
RQFUZUMFPRMVDX-UHFFFAOYSA-N,OCCCBr,1
OCWYEMOEOGEQAN-UHFFFAOYSA-N,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,1
IBXPYPUJPLLOIN-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1C,1
OILUAKBAMVLXGF-UHFFFAOYSA-N,CC(CC(=O)O)CC(C)(C)C,1
OGSJMFCWOUHXHN-UHFFFAOYSA-N,CCCCCCCCCI,1
LFTLOKWAGJYHHR-UHFFFAOYSA-N,C[N+]1([O-])CCOCC1,1
FEWLNYSYJNLUOO-UHFFFAOYSA-N,O=CN1CCCCC1,1
WRMNZCZEMHIOCP-UHFFFAOYSA-N,OCCc1ccccc1,1
FLHJIAFUWHPJRT-UHFFFAOYSA-N,CC1=Nc2ccccc2C1(C)C,1
ZGQVZLSNEBEHFN-UHFFFAOYSA-N,Cc1ccc(-c2ccccc2C#N)cc1,1
MESJRHHDBDCQTH-UHFFFAOYSA-N,CN(C)c1cccc(O)c1,1
NUJGJRNETVAIRJ-UHFFFAOYSA-N,CCCCCCCC=O,1
KDVFRMMRZOCFLS-UHFFFAOYSA-N,CCCC(=O)C(=O)O,1
JQTYAZKTBXWQOM-UHFFFAOYSA-N,CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,1
HNURKXXMYARGAY-UHFFFAOYSA-N,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,1
UPMLOUAZCHDJJD-UHFFFAOYSA-N,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,1
KXUHSQYYJYAXGZ-UHFFFAOYSA-N,CC(C)Cc1ccccc1,1
UXMQORVHJMUQFD-UHFFFAOYSA-N,CCCCCCC(=O)c1ccccc1,1
HDPNBNXLBDFELL-UHFFFAOYSA-N,COC(C)(OC)OC,1
YLRNESBGEGGQBK-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1,0
CXWXQJXEFPUFDZ-UHFFFAOYSA-N,c1ccc2c(c1)CCCC2,1
WYWZRNAHINYAEF-UHFFFAOYSA-N,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,1
BKAWJIRCKVUVED-UHFFFAOYSA-N,Cc1ncsc1CCO,1
HKQYGTCOTHHOMP-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1
FEDLEBCVFZMHBP-UHFFFAOYSA-N,Cc1cccc(O)c1N,1
RKAMCQVGHFRILV-UHFFFAOYSA-N,CCCCCCCCCCl,1
VMSIYTPWZLSMOH-UHFFFAOYSA-N,CCCCCCCCCCCCOCC1CO1,1
LKVFCSWBKOVHAH-UHFFFAOYSA-N,CCOc1ccc(O)cc1,1
JFDZBHWFFUWGJE-UHFFFAOYSA-N,N#Cc1ccccc1,1
JHVLLYQQQYIWKX-UHFFFAOYSA-N,O=C(CBr)OCc1ccccc1,1
WVWZECQNFWFVFW-UHFFFAOYSA-N,COC(=O)c1ccccc1C,1
REIDAMBAPLIATC-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)O)cc1,1
LJRSZGKUUZPHEB-UHFFFAOYSA-N,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,1
QUBQYFYWUJJAAK-UHFFFAOYSA-N,O=C(NCO)NCO,1
ZEOVXNVKXIPWMS-UHFFFAOYSA-N,CC(C)(Cl)Cl,1
CFEYBLWMNFZOPB-UHFFFAOYSA-N,C=CCCC#N,1
AYJXHIDNNLJQDT-UHFFFAOYSA-N,CC1=CC(=O)CC(C)(C)C1=O,1
DPHCXXYPSYMICK-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(F)c(Cl)c1,1
ODJUOZPKKHIEOZ-UHFFFAOYSA-N,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,1
ATZHGRNFEFVDDJ-UHFFFAOYSA-N,CCCc1ccc(C(=O)O)cc1,1
IQOMYCGTGFGDFN-UHFFFAOYSA-N,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,1
NBDAHKQJXVLAID-UHFFFAOYSA-N,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,1
ZMXYNJXDULEQCK-UHFFFAOYSA-N,Cc1ccc(O)c(N)c1,1
MTBYTWZDRVOMBR-UHFFFAOYSA-N,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,1
LEACJMVNYZDSKR-UHFFFAOYSA-N,CCCCCCCCCCC(CO)CCCCCCCC,1
HBZDPWBWBJMYRY-UHFFFAOYSA-N,CCCCCCCCCC#N,1
NIDSRGCVYOEDFW-UHFFFAOYSA-N,ClCCCCBr,1
SIDINRCMMRKXGQ-UHFFFAOYSA-N,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
CDXFIRXEAJABAZ-UHFFFAOYSA-N,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,O=c1cc(O)c(Cl)c[nH]1,0
LZFIOSVZIQOVFW-UHFFFAOYSA-N,CCCOC(=O)c1ccccc1O,1
AVCSMMMOCOTIHF-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,1
DWSWCPPGLRSPIT-UHFFFAOYSA-N,O=[PH]1Oc2ccccc2-c2ccccc21,1
GIKNHHRFLCDOEU-UHFFFAOYSA-N,CC(N)Cc1ccc(O)cc1,0
TWPMMLHBHPYSMT-UHFFFAOYSA-N,Cc1cccc(Nc2ccccc2)c1,1
JCCBZCMSYUSCFM-UHFFFAOYSA-N,NS(=O)(=O)c1ccccc1Cl,1
ISEHJSHTIVKELA-UHFFFAOYSA-N,CC(C)NC(C)Cc1ccc(I)cc1,0
SFPNZPQIIAJXGL-UHFFFAOYSA-N,C=C(C)C(=O)OCCOCC,1
DPJVRASYWYOFSJ-UHFFFAOYSA-N,[O-][n+]1ccc(Cl)cc1,1
