index,smiles
209842,CSc1nc(Cl)c(Cc2ccc(OC(C)C)cc2)c(N2CCOCC2)n1
209843,O=c1c2ccccc2nc(-c2ccccc2)n1CCN1CCOCC1
209844,COc1ccc(NC(=O)C2CCC(CNc3c(N4CCCCC4)c(=O)c3=O)CC2)c(OC)c1
209845,O=C(NCc1ccncc1)C(F)(F)C(F)(F)C(=O)NCc1ccncc1
209846,O=C1CCC([N+](=O)[O-])C(c2ccccc2C(F)(F)F)N1
209847,CCCCC(=O)NC(c1ccccc1)c1ccc2cccnc2c1O
209848,CC(=O)Nc1ccc(NC(=O)CN(c2ccc(C34CC5CC(CC(C5)C3)C4)cc2)S(C)(=O)=O)cc1
209849,O=C(NCCC1=CCCCC1)C1CCN(S(=O)(=O)c2ccccc2)CC1
209850,CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1
209851,CCC(C)C(=O)Nc1cc(OC)c(OC)cc1C(=O)O
209852,CC(C)C(c1nnnn1Cc1ccc(F)cc1)N1CCN(C2CCCCC2)CC1
209853,COc1ccccc1-c1nc(SCC(=O)N2CCOCC2)n[nH]1
209854,COC(=O)CCC(=O)OC1(C)C(=O)C=C2C=C3CCCN3C=C2C1=O
209855,COc1cccc(/C=N/Nc2ncnc(Cl)c2N)c1O
209856,CN(CC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)Cc1ccc(C(F)(F)F)cc1
209857,CC(C)C(NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)N1CCC(C(N)=O)CC1
209858,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1cccc(C(F)(F)F)c1
209859,[O-][n+]1onc2c3ccnnc3ccc21
209860,Cc1ccnc(NCc2ccc(Cl)cc2)c1
209861,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2nnc(COC)o2)cc1
209862,CCC(c1nnnn1Cc1ccco1)N1CCC(C(N)=O)CC1
209863,CCCCNC(=O)CCc1c(C)nc2c(c(C)nn2-c2ccccc2)c1C
209864,COc1cc(C2Nc3ccccc3NC3=C2C(=O)CC(C)(C)C3)cc(OC)c1OC
209865,O=C(Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1)c1cc(-c2ccccc2Cl)nc2ccccc12
209866,COc1cccc(/C=C2\CCCCC2=O)c1
209867,CCOC(=O)N1CCN(c2cc(=O)n(C)c(=O)n2C)CC1
209868,CCOc1ccccc1C(=O)OC(C)C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
209869,Cc1cc(OCCCn2ccnc2)ccc1C(C)C
209870,CN1C(c2nnnn2-c2ccccc2)c2ccccc2CC1(C)C
209871,COc1ccc(CNC(=O)[C@H](NC(=O)C2CCN(C(=O)[C@@H](N)CCSC)CC2)C(C)C)cc1
209872,COc1ccc(NC(=S)Nc2cccc(C(C)=O)c2)cc1OC
209873,COCCNC(=S)N(CCc1c(C)[nH]c2ccc(OC)cc12)Cc1ccco1
209874,COC(=O)C(CCSC)NC(=O)/C=C/c1ccc(OC)cc1
209875,COc1ccc(/C=N\NC(=O)c2ccc(F)cc2)cc1COc1cc(F)ccc1[N+](=O)[O-]
209876,CC/C(=N\NC(=O)Nc1ccccc1)c1ccccc1
209877,Clc1ccc2nc(CSCc3ccccc3)cn2c1
209878,O=C(O)c1ccc(/C=N/O)cc1
209879,COc1ccc(CC(=O)O/N=C(\N)c2cccc([N+](=O)[O-])c2)cc1
209880,COc1ccc(CCNC(=O)COc2ccc(S(=O)(=O)NC3CCCCC3)cc2Cl)cc1OC
209881,COc1cccc(CNC(=O)CCc2nc3cc(S(=O)(=O)N4CCOCC4)ccc3n2C)c1
209882,COc1ccccc1CNC(=O)CCC(=O)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2
209883,COc1ccc2[nH]c(C(=O)NCCCn3ccnc3)cc2c1
209884,COC(=O)C1C(=O)C(C(=O)c2ccc([N+](=O)[O-])cc2)C(=O)CC1(C)C
209885,COc1ccc(C(=O)NCCc2nnc3ccc(SCC(=O)Nc4cc(C)on4)nn23)cc1
209886,COC(=O)c1cn(C(=O)c2ccc(Br)o2)c2ccccc12
209887,O=C(O)CSc1nc2ccccc2c(=O)[nH]1
209888,CCCCn1c(N)c(NCCC(C)C)c(=O)[nH]c1=O
209889,COc1cc(CNCCNCC(C)O)ccc1OCc1ccc(Cl)nc1
209890,O=C1NCCN1CCN1C(=O)c2ccccc2NC1c1ccccc1
209891,COc1cc(OC)cc(C(=O)Nc2nnc(Cc3ccc(OC)c(OC)c3)s2)c1
209892,CCOCc1c(C(=O)Nc2ccc3nc(N4CCOCC4)sc3c2)oc2ccccc12
209893,CCC(=NCc1cc(OC)cc(OC)c1)c1c(O)[nH]c(=O)[nH]c1=O
209894,CCN(CC)CCN1C(=O)C(=O)/C(=C(/O)c2ccc(F)cc2)C1c1cccnc1
209895,C=CCOc1ccc(C2=NO[C@@H]3[C@@H]4C[C@@H]([C@H]5C(=O)N(C)C(=O)[C@@H]45)[C@H]23)cc1
209896,Cn1cc(CN2CCCCC2c2ccccn2)c(-c2ccc3c(c2)OCCO3)n1
209897,Oc1ccc(/C=N/NC(=S)N2CCOCC2)cc1
209898,CCn1c(O)c(N=NC2=NC(=O)CS2)c2cc(C)ccc21
209899,OCCC1CN(Cc2ccc(Oc3ncccn3)cc2)CCN1C1CCCCC1
209900,CC(=O)c1ccc(Nc2nc3ccc(C)cc3n3cnnc23)cc1
209901,S=c1nc(-c2ccccc2)n(-c2ccccc2)[nH]1
209902,Cc1nn(-c2ccccc2C(F)(F)F)c(=O)c2noc(C)c12
209903,COc1ccc(/C=N/NC(=O)C2CC2)c(OC)c1OC
209904,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1
209905,COC(=O)N1C(=O)[C@](Cc2ccccc2)(c2ccccc2)N1C(=O)OC
209906,Cc1cc2oc(=O)cc(CN3CCOCC3)c2c(C)c1Cl
209907,O=C(NCc1nc2ccccc2[nH]1)C1=C[C@H](c2ccc3c(c2)OCO3)C[C@H](OCc2ccc(CO)cc2)O1
209908,Cc1ccc(NC(=O)CN(C)C(=O)CCC(=O)N2CCOCC2)cc1
209909,Cc1cccc(NC(=O)CNC(=O)c2cccs2)n1
209910,COC(=O)CSc1nc(NC#N)nc(NC(C)C)n1
209911,Cc1cc(C)c(C(=O)COC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)c(C)c1
209912,Cc1ccc(C)n1-c1ccc(C(=O)N/N=C/c2ccncc2)cc1
209913,N#Cc1ccc(CN2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1
209914,Cc1ccc(OCC(O)CN2CCN(CC(O)COc3ccc(C)cc3Cl)CC2)c(Cl)c1
209915,Cc1nn2c3cc(N4CCOCC4)ccc3nc2c2ccccc12
209916,CCCN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)C1=COCCO1
209917,CC(C)Oc1ccc(C(=O)NCC(=O)O)cc1
209918,FC(F)(F)COc1ccc(-c2nnc(SCc3ccccc3)o2)cn1
209919,C=C(C)C1Cc2c(C)nn(-c3nc(C)cc(C)n3)c2C1
209920,C/C(O)=C\c1nc2ccccc2oc1=O
209921,O=C(N/N=C/C=C/c1ccccc1)c1ccccn1
209922,Cc1ccc(CNC(=O)Cc2ccc(-c3ccccc3)cc2)cc1
209923,Cc1ccc(C(=O)CN(C(=O)c2ccc(Cl)c(Cl)c2)N2C(=O)C3C4C=CC(C4)C3C2=O)cc1
209924,COc1ccccc1C(=O)NCCNc1ccc([N+](=O)[O-])cc1Cl
209925,O=C(NCCCO)c1cc([N+](=O)[O-])cc2c1C=Cc1ccccc1O2
209926,COc1ccc(NC(=O)CSc2nc(C3CC3)nc3ccccc23)c(OC)c1
209927,C[N+]1(C2CCC3CCCC2C3O)CCCC1
209928,COc1ccc(N(CC(=O)O)S(C)(=O)=O)cc1OC
209929,COC(=O)c1c(NC(=O)c2ccccc2)sc2c1CC(C)(C)OC2
209930,O=S(=O)(/N=C/N1CCOCC1)c1ccc(Cl)cc1
209931,O=C(O)Cc1nc(-c2cccnc2)sc1-c1ccc(Br)cc1
209932,CCOC(=O)C1CN(S(=O)(=O)c2ccc(OC)cc2)c2cc(CC(=O)OC)ccc2O1
209933,O=C1SCCC1NS(=O)(=O)c1ccccc1[N+](=O)[O-]
209934,O=C(NCc1nc2ccccc2[nH]1)C1=C[C@H](c2ccccc2)C[C@H](OCCCCO)O1
209935,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(C(=O)OCC(=O)N2CCCC2)c1
209936,COc1ccc2nc(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)[nH]c2c1
209937,O=C(Nc1nc(-c2cc3ccccc3oc2=O)cs1)c1ccco1
209938,Cc1ccccc1OCC(=O)NCCS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1
209939,O=S(=O)(c1ccc(F)cc1)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1
209940,CC(C(=O)O)N1C(=O)C2C3CC(C2C1=O)C1C(c2ccccc2)c2sc(=O)[nH]c2SC31
209941,O=C1CN(C(=O)CNCc2cccc(Cl)c2)c2ccccc2N1
209942,COc1ccc(-c2noc(C3CCCN(C(=O)Nc4ccccc4)C3)n2)cc1
209943,O=C1CCc2cc(S(=O)(=O)Nc3ccccc3F)cc3c2N1CCC3
209944,Cc1ccc(-c2nnc(Nc3ccccc3)c3ccccc23)cc1S(=O)(=O)NCC1CCCO1
209945,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=S)NCCC(C)C)cc12
209946,O=C(Cn1nnc(-c2ccc(Cl)cc2)n1)NCc1ccco1
209947,COc1ccc(CC(=O)Nc2cc(C)ccn2)cc1OC
209948,Cc1ccc(C(=O)OCC(=O)N(C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)s1
209949,Cc1csc2ncc(C(=O)Nc3ccccc3Cl)c(=O)n12
209950,COC(=O)c1cc(-n2cccc2)ccc1N1CCOCC1
209951,CCOc1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1cccs1
209952,Cc1ccc2oc(=O)n(CC(=O)N3CCOCC3)c2c1
209953,COc1cc(S(=O)(=O)Nc2c(C)cc(C)cc2C)ccc1Cl
209954,CC(=O)C[C@@H](O)CC(=O)[C@H]1OC(=O)CC/C=C\Cc2ccccc21
209955,COc1ccc(Nc2nc(Nc3ccc(OC)cc3)nc(-n3[nH]c(=O)c(C)c3C)n2)cc1
209956,CC1=NN(c2ccc(Cl)cc2)C(=O)C1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O
209957,Cc1cccc(C)c1NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
209958,NC(=O)c1ccccc1OCC(=O)O
209959,COC(=O)C1=C(c2cccc(OCc3ccccc3)c2)C[C@@H]2CC[C@H]1N2C(=O)NCc1cccc(OC)c1
209960,O=C(NCCO)c1cccc(Nc2nc(-c3ccccc3)c3cc(Cl)ccc3n2)c1
209961,CCC(=O)OC1(C)C(=O)C=C2C=C(C3CC3)OC=C2C1=O
209962,Cc1cc(NC(=O)C2CCCCC2C(=O)O)ccc1NC(=O)c1ccccc1
209963,CCCCn1c(CN2CCN(C(=O)OCC)CC2)nc2c1c(=O)[nH]c(=O)n2C
209964,Cc1cc(NC(=O)COC(=O)COc2cccc3c2OC(C)(C)C3)no1
209965,CN1C(=O)/C(=C\c2cc(Br)cs2)c2ccccc21
209966,O=C(Cc1ccccc1)N1CCN(CC2CC3C=CC2C3)CC1
209967,CC1CCc2c(C(=O)NCc3cccnc3)csc2C1
209968,Cc1cc(C)n(-c2nc(C)nc(N)n2)n1
209969,N#C/C(=C(/O)COc1ccc(Cl)cc1)c1nc2ccccc2s1
209970,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccccn1
209971,Cc1c(C(C)CCCO)oc(=O)c2c1Oc1c(C)c(C(C)C[C@H](C)O)oc(=O)c1C2
209972,CCC(C(=O)Nc1ccc(S(=O)(=O)N(C)C2CCN(C)CC2)cc1)c1ccccc1
209973,Cc1cc(C)c(C)c(S(=O)(=O)NC(C(=O)NCCc2ccco2)C(C)C)c1C
209974,CCN(CC)CCCn1c(=S)[nH]c2cc(C(=O)OC)ccc2c1=O
209975,Cc1cc(C)n(Cc2ccc(C(=O)O)o2)n1
209976,CCCCc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
209977,O=C1CCC(C(=O)N2CCCC(N3CCN(c4cccc(C(F)(F)F)c4)CC3)C2)=NN1
209978,CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)CC[C@@H]12
209979,COC(=O)CSc1nc(C)cc(C(F)(F)F)c1C#N
209980,Cc1ccccc1NC(=O)CSc1nc2ccccc2c(=O)n1C
209981,COC(=O)Cc1cc(=O)[nH]c(Nc2nc3ccccc3o2)n1
209982,CSc1cccc(NC(=O)NCc2cccc(CNC(=O)Nc3cccc(SC)c3)c2)c1
209983,CCN1CCN(C(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)CC1
209984,CC(=O)N1CCOc2ccc(S(=O)(=O)NCCc3ccc(C)cc3)cc21
209985,COc1cc(Cc2[nH+]ccc3cc(OC)c(OC)cc23)c(S(=O)(=O)[O-])cc1OC
209986,CCN(C(=O)CCN1C(=O)c2ccccc2S1(=O)=O)c1ccccc1
209987,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCc2ccccc21
209988,O=C(O)CS(=O)CC(=O)NCc1cccc(C(F)(F)F)c1
209989,CNC(=O)CNC(=O)Nc1ccc(Cl)c(Cl)c1
209990,Cc1ccccc1CN1C[C@@H]2C[C@@H](c3cnc(N4CCOCC4)s3)N3CCC[C@@]23C1=O
209991,CCc1ccccc1NC(=O)CNC(=O)c1ccccc1OCc1c(C)noc1C
209992,CCN(CC)C(=O)C1CCCN(Cc2nc(-c3cnccn3)no2)C1
209993,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1
209994,CC(C)CN1CCNC(=O)C1CC(=O)N(C)CC1CCOCC1
209995,O=C(CCSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
209996,O=C(Cn1cc2c(n1)CCCC2)Nc1cc(-c2cccc(Cl)c2)no1
209997,CN(CC1CCCN(CCc2ccc(F)cc2)C1)C(=O)CCC(N)=O
209998,COc1ccccc1CCNC(=O)C(=O)NCC1CCCN1S(=O)(=O)c1ccccc1
209999,Oc1cccc(/C=N/Nc2ccc(Cl)nn2)c1
210000,O=C(CCCCCN1C(=O)c2ccccc2C1=O)Nc1ccccc1F
210001,CC1(C)Cc2ccccc2-c2nc(CN3CCOCC3)[nH]c(=O)c21
210002,CCc1ccccc1NC(=O)C1CCCN(c2nn3c(=O)cc(C)nc3s2)C1
210003,O=C(CNC(=O)Cc1ccccc1)NCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1
210004,COc1ccc(-n2c(C)cc(C(=O)Cn3nnc4ccccc4c3=O)c2C)cc1
210005,CCCCn1c(N)c(N(CC(C)C)C(=O)c2ccc(S(=O)(=O)N(CC)c3ccccc3)cc2)c(=O)[nH]c1=O
210006,COc1cc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2C)cc(OC)c1OC
210007,O=C(CNC(=O)c1ccncc1)N/N=C/c1ccccn1
210008,Cc1ccc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2C(N)=O)c(-n2nc3ccccc3n2)c1
210009,CC(C)(C)OC(=O)NCCC(=O)N/N=C/c1ccc2nccnc2c1
210010,O=C(NC1CC1)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1
210011,CCOC(=O)CSc1ccc(S(=O)(=O)N2CCC(C)CC2)cc1[N+](=O)[O-]
210012,CCN(CC)C(=O)COc1ccc(CC(=O)O)cc1OC
210013,Cc1noc(C)c1COc1cccc(C(=O)Nc2ccc(C#N)cc2)c1
210014,COC(=O)[C@@H](NC(=O)Nc1cccc(Br)c1)C(C)C
210015,COc1cc2c(cc1OC)C(C(=O)O)C(c1ccc(C)o1)N(C)C2=O
210016,Cc1nn(C)c(C(=O)NN)c1Cl
210017,COCCNC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1
210018,CC1CCCCC12NC(=O)N(Cc1cc(=O)n3ccsc3n1)C2=O
210019,Cc1occc1C(=O)N/N=C/c1ccc(N(C)C)cc1
210020,COc1ccc2[nH]c(=O)c(CN(Cc3ccccc3OC)Cc3nnnn3CC3CCCO3)cc2c1
210021,Fc1ccc(OCc2nn[nH]n2)c(F)c1
210022,Brc1ccc(C2=Nc3ccccc3C(c3ccncc3)=NN2)cc1
210023,O=C(Nc1ccc2c(c1)C(=O)OC2)c1ccc(Cl)cc1
210024,O=C(CSc1nc2ncc(Cl)cc2[nH]1)Nc1cccc(F)c1
210025,O=C(Cn1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)n1)NCC1CCCO1
210026,O=C1c2ccccc2C(=O)N1OCc1ccccc1[N+](=O)[O-]
210027,O=C1C2CCCN2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2)CC1
210028,Cn1c(=O)c2c(nc(SCC(=O)NCc3ccc4c(c3)OCO4)n2Cc2ccccc2)n(C)c1=O
210029,Cc1ccccc1C(=O)NC(CC(C)C)C(=O)N1CCN(c2ccccc2)CC1
210030,NC1=NC[C@H](CC2CCCCC2)N1CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
210031,CCOC(=O)C1=NN(C(=O)COc2ccccc2)C(O)(c2ccc(Br)cc2)C1
210032,CCOC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccccc1
210033,Cc1ccccc1CN(C)CCS(=O)(=O)c1cc(Cl)ccc1Cl
210034,COC(=O)Cc1ccc(NC(C)=O)cc1
210035,CCc1ccc(NC(=O)CCc2ccc(CC)o2)cc1
210036,Cc1cccc(NC(=O)CN2C(=S)NC(C)(C)CC2C)c1
210037,O=C(NCc1nc2ccccc2[nH]1)C1=C[C@@H](c2ccc(Br)cc2)C[C@@H](OCCCCO)O1
210038,O=C(O)Cc1c[nH]c2cccc(O)c12
210039,CCOc1ccc(OCC(=O)Nc2ccc(N3CCCCC3)cc2)cc1
210040,CCc1noc(C)c1C(=O)Oc1ccc(N(C)S(=O)(=O)c2ccc(C)cc2)cc1
210041,CC(=O)Nc1ccccc1C(=O)OCc1cccc(F)c1
210042,CC(C)OCCCNc1ncc2c(n1)CC(c1ccccc1)CC2=O
210043,COc1cccc(OC)c1C(=O)Nc1cccc(C(C)=O)c1
210044,O=C(CCc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
210045,O=C(CCC(=O)c1ccccc1)Nc1ccccc1OC(F)F
210046,O=C(NCCC1CCCCN1S(=O)(=O)c1ccccc1)C(=O)NCc1ccccc1
210047,CN(CC(=O)Nc1cccc(F)c1)C(=O)Cn1c(=O)cnc2ccccc21
210048,COc1cc(OC)cc(-c2nc(-c3ccc(Br)cc3)no2)c1
210049,C=CCNC(=O)c1cc2cccc(OC)c2oc1=O
210050,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1ccco1
210051,CCOc1ccc(NC(=O)CN2CCN(C(=O)C3CCCO3)CC2)cc1
210052,O=C(NNC(=O)C1CC1c1ccccc1)c1cccc([N+](=O)[O-])c1
210053,Cc1ccc(/C=C/C2=NN(C)C(=O)CC2)cc1
210054,Cc1csc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)n1
210055,Cc1nn(CCCNC(=O)C2CCCO2)cc1Br
210056,COCCCNCC1C(Oc2ccc(Cl)cc2)C(=O)N1c1ccccc1C
210057,O=C(NCc1cc(F)ccc1F)C1CCC(=O)N(C2CCCCCC2)C1
210058,O=C1c2ccccc2NC(c2c(Cl)cccc2Cl)N1Cc1ccccc1
210059,COc1cccc(Cn2c(NCc3ccco3)nc3c2c(=O)n(C)c(=O)n3C)c1
210060,C=CCNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
210061,Nc1c(NC=O)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1
210062,Cc1ccc(/C=N/NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)o2)cc1
210063,CN(Cc1ccccc1)S(=O)(=O)c1ccc(OCC(=O)Nc2cccc([N+](=O)[O-])c2)cc1
210064,Cc1ccc(Cl)cc1N1CCN(S(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCCC2)CC1
210065,Cc1ccc(O)c(O)c1
210066,CCCCN(CC)CCCNC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2c1=O
210067,CCC(=O)c1ccc(OCC(O)Cn2nnc3ccccc32)cc1
210068,C=CCN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)NC(=O)C(C)C(=O)N2
210069,CCC(C(=O)NN1C(=O)c2ccccc2C1=O)c1ccccc1
210070,CCn1nc(C)c(/C=N/NC(=O)CSc2ccccn2)c1C
210071,CC1C=CCC2C(=O)N(c3ccccc3OC(=O)c3ccco3)C(=O)C12
210072,Cc1cc(NC(=O)CN2C(=O)NC3(CCCCC3)C2=O)no1
210073,CC1(C)COC(c2cc([N+](=O)[O-])ccc2Cl)=N1
210074,Cc1ncoc1C(=O)NC1CC(C)(C)Cc2c1cnn2-c1ccccc1
210075,Cc1cc(NC(=O)c2ccc([N+](=O)[O-])cc2)n(CCC#N)n1
210076,CCOc1ccc(NC(=O)C(C)Oc2ccccc2C(=O)Nc2cccc(Cl)c2Cl)cc1
210077,CCOC(=O)c1cn(C2CC2)c2c(F)c(NCCCN(C)C)c(F)cc2c1=O
210078,COc1cc(NC(=O)C2CC(c3cccc(OC)c3OC)=NO2)cc(OC)c1OC
210079,O=C(CCCOc1ccc(Cl)cc1Cl)N/N=C/c1ccccc1O
210080,O=C(O)c1ccc(C2SCC(=O)N2Cc2ccco2)cc1
210081,COC(=O)c1ccccc1Oc1ccc(NC(=O)CCCl)cc1
210082,CN(CC(=O)Nc1ccc(N2CCOCC2)cc1)C(=O)COc1ccccc1F
210083,COc1cc(OC)c(NC(=O)c2cncn2-c2ccc(F)cc2)cc1Cl
210084,Cc1sc2c(c1C)C(=O)NC(c1ccccc1F)N2
210085,CN(Cc1ccccc1)C(NC(=O)c1ccco1)C(Cl)(Cl)Cl
210086,Cc1ccc(NC2=CC(=O)OC(C)C2)cc1
210087,CCS(=O)(=O)c1ccc(S(=O)(=O)CC)s1
210088,COCCN1C(=O)/C(=C/c2cc3c(cc2Br)OCO3)NC1=S
210089,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2)n1
210090,NC(=O)COC(=O)/C=C/c1ccc(S(=O)(=O)N2CCCCCC2)cc1
210091,COc1ccc(-n2cc(-c3ccccc3)c3c(NN4CCOCC4)ncnc32)cc1
210092,CCOC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(NC(C)=O)cc2)c1C
210093,Cn1c(SCC(=O)NNC(=O)c2ccccc2Br)nnc1C(F)(F)F
210094,COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1N
210095,Cc1ccc(C(=O)CC2(O)C(=O)N(CCc3ccccc3)c3ccc(Br)cc32)o1
210096,COc1ccc(Cl)c(N2CCN(CCCNC(=O)Nc3ccc(C)cc3)CC2)c1
210097,COc1ccc(-c2ccc(C#N)c(SCC(=O)NCc3ccco3)n2)cc1OC
210098,COc1ccc(CCNC(=O)COc2nncc3ccccc23)cc1
210099,CSc1ccc(C(=O)C2CCCN(C(=O)c3cc4cc(F)ccc4[nH]3)C2)cc1
210100,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C
210101,COC(=O)c1ccc(S(=O)(=O)N(C2CCCCC2)C2CCCCC2)n1C
210102,CC(C)CCN1CC(=O)N2Cc3[nH]c4ccccc4c3C[C@H]2C1=O
210103,COC(=O)c1ccc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)nc1
210104,Cc1ccccc1CS(=O)(=O)CCC(=O)NCc1ccccn1
210105,O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1
210106,CC1=Nc2ccc(C)c3nc(C)cc(c23)N1c1ccc(C)cc1
210107,CN(C)c1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)cc1
210108,O=C(/C=C/c1ccccc1Cl)Nc1cccnc1
210109,CCOC(=O)c1ccc(-c2cccc(C(F)(F)F)c2)nc1C
210110,COc1ccc(-c2nn(CCC(=O)O)cc2/C=C/C(=O)O)cc1[N+](=O)[O-]
210111,O=S(=O)(Nc1ccccc1Cl)c1ccc(-c2ccccn2)s1
210112,CC1(C)Cc2c(c(N3CCCC3)nc3sc4c(N5CCNCC5)ncnc4c23)CO1
210113,Cc1nn(CC(=O)N2CCC(C(N)=O)CC2)c(=O)c2nn(-c3ccccc3)c(C)c12
210114,CCCOc1cccc(C(=O)N2CCN(C(=O)C3CCCO3)CC2)c1
210115,CC(Oc1ccc(F)cc1)C(O)CCN(C)C
210116,CCC(CC)NC(=O)Nc1ccccc1C(F)(F)F
210117,CC(C)c1ccc(OCC(=O)NC(C)c2ccccc2)cc1
210118,COc1ccccc1-c1cc(C(=O)NCc2ccccc2)no1
210119,COc1ccccc1NS(=O)(=O)N(C)C
210120,O=C1/C(=C\c2ccsc2)NC(=S)N1c1ccccc1
210121,CC(C)n1c(SCC(=O)N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C
210122,CCn1c(-c2cccn(Cc3ccccc3)c2=O)n[nH]c1=S
210123,Cc1ccc(-c2nn(-c3ccccc3Cl)cc2C(=O)NCC2CCCO2)cc1
210124,CN(C(=O)CN(C)S(=O)(=O)c1ccc(F)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
210125,CC(C)Cc1nnc(NC(=O)CCC(=O)Nc2ccccc2)s1
210126,O=C(Nc1nccs1)c1nc(-c2ccccc2)n(-c2ccccc2)n1
210127,COc1ccccc1NC(=O)C(C)OC(=O)CCNS(=O)(=O)c1ccc(C)c(C)c1
210128,COc1cc(C)c(Cl)c(C)c1S(=O)(=O)NCc1ccc2c(c1)OCO2
210129,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O
210130,Cc1cccc(NCc2cccc3ccccc23)n1
210131,CCN(CC)Cc1ccc(NC(=O)c2sc3cc(Cl)ccc3c2Cl)cc1
210132,O=C(NC1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1)c1ccccc1
210133,CN1C2=C(C(=O)CC(C)(C)C2)C(c2cccs2)C2=C1CC(C)(C)CC2=O
210134,Cc1ccc(NC(=O)COc2ccccc2[N+](=O)[O-])nc1
210135,C=CCOC(=O)C1=C[C@H](c2coc3ccccc3c2=O)C[C@H](OCCCCO)O1
210136,CC(C)CCNC(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3
210137,C=CCn1c(COc2ccccc2F)nnc1SCC(=O)Nc1cc(C)on1
210138,CCn1c(=O)c(C(=O)NNC(=O)c2ccccc2F)c(O)c2ccccc21
210139,Cc1c(C(=O)C(=O)NCc2ccco2)c2ccccc2n1C
210140,CC(C)Nc1nnc(SCC(=O)NCc2ccc3c(c2)OCO3)s1
210141,CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
210142,CCCCOc1nc(N)nc(-c2ccccc2)n1
